humidity_1year,humidity_3days,humidity_2days,humidity_1days,pressure_1year,pressure_3days,pressure_2days,pressure_1days,temperature_1year,temperature_3days,temperature_2days,temperature_1days,converted_1year,converted_3days,converted_2days,converted_1days,wind_direction_1year,wind_direction_3days,wind_direction_2days,wind_direction_1days,wind_speed_1year,wind_speed_3days,wind_speed_2days,wind_speed_1days,humidity_today,pressure_today,temperature_today,converted_today,wind_direction_today,wind_speed_today
65.875,63.041666666666664,58.708333333333336,48.625,1012.7916666666666,1012.0833333333334,1019.25,1020.7916666666666,295.2914715277083,292.66061805554165,292.04723611112496,290.60617083333335,2.2916666666666665,2.9583333333333335,2.875,3.0,95.83333333333333,230.66666666666666,163.79166666666666,183.66666666666666,1.125,1.6666666666666667,1.125,0.875,74.25,1022.0416666666666,288.3941625,2.875,186.66666666666666,0.75
59.75,58.708333333333336,48.625,74.25,1010.6666666666666,1019.25,1020.7916666666666,1022.0416666666666,297.87875,292.04723611112496,290.60617083333335,288.3941625,2.5416666666666665,2.875,3.0,2.875,142.70833333333334,163.79166666666666,183.66666666666666,186.66666666666666,1.0833333333333333,1.125,0.875,0.75,74.58333333333333,1013.625,290.7161909722083,2.5,194.75,0.9166666666666666
75.58333333333333,48.625,74.25,74.58333333333333,1013.0833333333334,1020.7916666666666,1022.0416666666666,1013.625,296.0808333333334,290.60617083333335,288.3941625,290.7161909722083,2.1666666666666665,3.0,2.875,2.5,119.16666666666667,183.66666666666666,186.66666666666666,194.75,1.0,0.875,0.75,0.9166666666666666,70.41666666666667,1011.2916666666666,291.47520833333334,2.625,178.75,1.375
72.79166666666667,74.25,74.58333333333333,70.41666666666667,1017.875,1022.0416666666666,1013.625,1011.2916666666666,293.894375,288.3941625,290.7161909722083,291.47520833333334,2.4166666666666665,2.875,2.5,2.625,177.41666666666666,186.66666666666666,194.75,178.75,1.7083333333333333,0.75,0.9166666666666666,1.375,48.54545454545455,1014.2083333333334,293.8023958333333,3.0,96.75,3.4166666666666665
70.0,74.58333333333333,70.41666666666667,48.54545454545455,1017.875,1013.625,1011.2916666666666,1014.2083333333334,292.8147916666667,290.7161909722083,291.47520833333334,293.8023958333333,2.0416666666666665,2.5,2.625,3.0,193.54166666666666,194.75,178.75,96.75,1.6666666666666667,0.9166666666666666,1.375,3.4166666666666665,52.666666666666664,1010.6666666666666,293.60132638887495,3.0,86.08333333333333,1.5833333333333333
72.41666666666667,70.41666666666667,48.54545454545455,52.666666666666664,1014.6666666666666,1011.2916666666666,1014.2083333333334,1010.6666666666666,292.38208333333336,291.47520833333334,293.8023958333333,293.60132638887495,2.2916666666666665,2.625,3.0,3.0,131.25,178.75,96.75,86.08333333333333,1.0833333333333333,1.375,3.4166666666666665,1.5833333333333333,69.25,1017.0,293.18903472220836,2.5416666666666665,225.20833333333334,1.1666666666666667
72.83333333333333,48.54545454545455,52.666666666666664,69.25,1013.5,1014.2083333333334,1010.6666666666666,1017.0,293.69166666666666,293.8023958333333,293.60132638887495,293.18903472220836,2.125,3.0,3.0,2.5416666666666665,164.16666666666666,96.75,86.08333333333333,225.20833333333334,1.3333333333333333,3.4166666666666665,1.5833333333333333,1.1666666666666667,69.91666666666667,1018.9166666666666,289.875857638875,2.5833333333333335,201.83333333333334,1.1666666666666667
68.95833333333333,52.666666666666664,69.25,69.91666666666667,1014.5,1010.6666666666666,1017.0,1018.9166666666666,293.3520833333333,293.60132638887495,293.18903472220836,289.875857638875,2.125,3.0,2.5416666666666665,2.5833333333333335,167.5,86.08333333333333,225.20833333333334,201.83333333333334,1.7083333333333333,1.5833333333333333,1.1666666666666667,1.1666666666666667,68.83333333333333,1009.9166666666666,289.6754583333333,2.375,206.25,3.5416666666666665
65.08333333333333,69.25,69.91666666666667,68.83333333333333,1015.25,1017.0,1018.9166666666666,1009.9166666666666,292.7708333333333,293.18903472220836,289.875857638875,289.6754583333333,2.0416666666666665,2.5416666666666665,2.5833333333333335,2.375,160.5,225.20833333333334,201.83333333333334,206.25,1.9583333333333333,1.1666666666666667,1.1666666666666667,3.5416666666666665,78.70833333333333,1009.3333333333334,288.05895833333335,2.5,205.625,2.6666666666666665
64.08333333333333,69.91666666666667,68.83333333333333,78.70833333333333,1012.6666666666666,1018.9166666666666,1009.9166666666666,1009.3333333333334,292.73895833333336,289.875857638875,289.6754583333333,288.05895833333335,2.5833333333333335,2.5833333333333335,2.375,2.5,204.29166666666666,201.83333333333334,206.25,205.625,2.5833333333333335,1.1666666666666667,3.5416666666666665,2.6666666666666665,86.125,1016.3333333333334,287.8916458333333,2.9583333333333335,194.75,1.2083333333333333
67.04166666666667,68.83333333333333,78.70833333333333,86.125,1014.125,1009.9166666666666,1009.3333333333334,1016.3333333333334,290.28791666666666,289.6754583333333,288.05895833333335,287.8916458333333,2.25,2.375,2.5,2.9583333333333335,208.33333333333334,206.25,205.625,194.75,2.625,3.5416666666666665,2.6666666666666665,1.2083333333333333,84.54166666666667,1023.875,289.44961805554163,2.9166666666666665,189.45833333333334,0.9166666666666666
66.875,78.70833333333333,86.125,84.54166666666667,1016.7916666666666,1009.3333333333334,1016.3333333333334,1023.875,290.3129166666667,288.05895833333335,287.8916458333333,289.44961805554163,2.4583333333333335,2.5,2.9583333333333335,2.9166666666666665,157.375,205.625,194.75,189.45833333333334,2.4583333333333335,2.6666666666666665,1.2083333333333333,0.9166666666666666,82.66666666666667,1022.7916666666666,288.405401388875,3.0,194.20833333333334,0.9583333333333334
